Property ID,Property Name,Address 1,Primary Property Type - Self Selected,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Latitude,Longitude,Fine_2024-2029,Fine_2030-2034,Fine_2035-2039
24222805,Resolution -  229 West 28th Street,229 West 28th Street,Office,1917,84,52.6,589.4,156500.0,40.747665,-73.994348,0.0,45099.47764399999,88656.747948
24222806,Resolution -  24-32 Union Square,24-32 Union Square,Office,1903,70,75.3,879.1,145772.0,40.735607,-73.98972,0.0,130475.58019390398,171047.02049265598
24233027,Ravel - 8-18 Queens Plaza South,8-18 Queens Plaza South,Hotel,1965,81,126,330,34251.0,40.754084,-73.948815,0.0,53093.684708316,64206.57469178401
24233096,Ravel - 42-11 Vernon Boulevard,42-11 Vernon Boulevard,Hotel,1965,63,105,309.2,43664.0,40.753934,-73.949588,0.0,37805.262287360005,51972.24217811199
24754317,89-31 161 Street,89-31 161 Street,Office,1920,79,65.1,325.5,64360.0,40.706034,-73.799751,0.0,40820.89096176,58733.64442352
24754337,2021 Amsterdam Avenue,2021 Amsterdam Avenue,Multifamily Housing,1923,2,141,567.9,66190.0,40.834902,-73.940532,32459.49180632001,92831.42257752,104440.78294396
24774623,Living - 1964 Grand Concourse,1964 Grand Concourse,Multifamily Housing,1923,61,89.3,169,32000.0,40.850729,-73.904961,0.0,16591.215360000002,22203.838592000004
24774624,Living - 5-7 Mercer St,5-7 Mercer St,Multifamily Housing,1910,Not Available,17.2,37,25460.0,40.72028,-74.002287,0.0,0.0,0.0
24774625,Living - 165 Eldridge Street,165 Eldridge Street,Multifamily Housing,2002,Not Available,67.4,141.5,32700.0,40.720074,-73.990996,0.0,8593.384597200004,14328.783962400004
24774626,Living - 195 Bowery St,195 Bowery St,Multifamily Housing,1900,35,84.4,232.9,44203.0,40.721041,-73.993744,0.0,22771.548700132,30524.51072276001
24774627,Living - 200 East 11 Street,200 East 11 Street,Multifamily Housing,1986,1,158.8,739.3,67227.0,40.731215,-73.988382,76518.76367051998,137836.54263948,149627.787077532
24774628,Living - 43 Bleecker Street,43 Bleecker Street,Multifamily Housing,1900,Not Available,6.6,20.4,37993.0,40.725764,-73.994144,0.0,0.0,0.0
24774629,Living - 517 West 29th Street,517 West 29th Street,Multifamily Housing,2020,85,45.7,170.9,49375.0,40.751873,-74.002422,0.0,1516.7885450000008,10176.890797500004
24774630,Living - 131 West 35th Street,131 West 35th Street,Office,1913,81,58.3,426.8,91777.0,40.750999,-73.988559,0.0,48197.578850036,73741.06509086801
24774631,Living - 16 West 39th Street,16 West 39th Street,Office,1916,87,55.5,200.3,51273.0,40.751912,-73.983091,0.0,16704.968180832,30975.3318888
24774632,Living - 237 Madison Avenue,237 Madison Avenue,Multifamily Housing,1925,100,37.4,204,71043.0,40.749878,-73.981406,0.0,0.0,3414.1103251080003
24774633,Living - 135 East 50th Street,135 East 50th Street,Multifamily Housing,1924,33,141.4,713.5,70836.0,40.756329,-73.97194,63075.676490976,127685.226092256,140109.469194192
24774634,Living - 350 East 52nd Street,350 East 52nd Street,Multifamily Housing,1962,65,72.3,639.5,142767.0,40.755611,-73.966392,0.0,43338.32881941598,68378.87197450799
24774635,Living - 809 Madison Ave/30 E 68th St,809 Madison Ave,Multifamily Housing,1925,22,102.8,294.5,41371.0,40.769077,-73.9674,4085.861354564,41820.370312643994,49076.615179240005
24774636,Living - 350 West 110th Street,350 West 110th Street,Multifamily Housing,1906,81,75.5,141.2,31596.0,40.801246,-73.959868,0.0,9503.161779840002,15044.925643536004
24774637,Living - 415 West 150th Street,415 West 150th Street,Multifamily Housing,2009,Not Available,52.8,104.4,29529.0,40.827545,-73.943234,0.0,1494.6503763239975,6673.8738581279995
24774638,Living - 779 Riverside Drive,779 Riverside Drive,Multifamily Housing,1927,100,13.8,134.3,118809.0,40.834738,-73.947564,0.0,0.0,0.0
24774639,Living - 13-19 Cumming Street,13-19 Cumming Street,Multifamily Housing,1930,100,34.5,85.7,37445.0,40.866444,-73.926248,0.0,0.0,0.0
24774640,Living - 1776 Castle Hill Ave,1776 Castle Hill Ave,Multifamily Housing,1936,72,83.7,381.1,78000.0,40.841922,-73.853233,0.0,32176.628328000003,45857.397456000006
24774641,Living - 3750 Bronx Blvd,3750 Bronx Blvd,Multifamily Housing,1936,100,15.2,51.5,43085.0,40.883668,-73.866348,0.0,0.0,0.0
24774642,Living - 945 Bergen Street,945 Bergen Street,Multifamily Housing,1901,100,13.9,52.8,51376.0,40.676872,-73.956017,0.0,0.0,0.0
24774643,Living - 770 St Marks Avenue,770 St Marks Avenue,Multifamily Housing,1929,82,73.5,296.9,70097.0,40.675079,-73.947859,0.0,16699.228778323995,28993.855362495997
24774644,Living - 151 Kent Avenue,151 Kent Avenue,Multifamily Housing,1910,100,12.2,55.5,54000.0,40.718943,-73.962681,0.0,0.0,0.0
24774645,Living - 5-11 Hope St,5-11 Hope St,Multifamily Housing,1907,Not Available,3.7,8.3,26165.0,40.713839,-73.957587,0.0,0.0,0.0
24774646,Living - 13-19 Hope Street,13-19 Hope Street,Multifamily Housing,1907,Not Available,14.1,31.3,26165.0,40.713756,-73.957359,0.0,0.0,0.0
24774649,Living - 143 Roebling Campus,143 Roebling Street,Multifamily Housing,1907,100,6.1,54.3,104661.0,40.71436,-73.957644,0.0,0.0,0.0
24774650,Living - 50 North 1st Street,50 North 1st Street,Multifamily Housing,2008,99,22.3,103.3,54698.0,40.716786,-73.964796,0.0,0.0,0.0
24774651,Living - 68 Richardson St,68 Richardson St,Multifamily Housing,2004,97,33.8,85.2,32532.0,40.718362,-73.949341,0.0,0.0,0.0
24774652,Living - 992 Amsterdam Ave,992 Amsterdam Ave,Multifamily Housing,1920,11,156.8,272.8,28944.0,40.802466,-73.964245,20750.706028224,47150.54232134401,52227.16003468801
24774653,Living - 587 Riverside Drive,587 Riverside Drive,Multifamily Housing,1926,41,103.7,326.2,55320.0,40.821537,-73.956983,0.0,37805.12462112,47507.94703344
24774654,Living - 900 Riverside Drive,900 Riverside Drive,Multifamily Housing,1915,33,105.2,739.6,93184.0,40.838127,-73.946517,29642.946744320016,114636.11787264002,130980.07672422404
24774656,Living - 5 Delavan Street,5 Delavan Street,Multifamily Housing,1920,81,52.7,374.9,113628.0,40.678664,-74.006446,0.0,0.0,18490.029942720004
24774657,Living - 450 Ninth Avenue,450 Ninth Avenue,Multifamily Housing,1910,7,164.4,566.9,54947.0,40.754148,-73.995737,52530.080378139995,102647.2654527,112284.665725472
24889836,Indus - Dickens/Mott Campus,13-25 Eggert Place,Multifamily Housing,1949,83,78.1,489.8,104463.0,40.606758,-73.759594,0.0,37573.57233248399,55895.805478872
24889839,Indus - 23-40 Mott Avenue,23-40 Mott Avenue,Multifamily Housing,1949,78,80.5,167.6,34821.0,40.606342,-73.760323,0.0,13685.857667316,19793.268716112
24889840,Indus - 22-30 Mott Avenue,22-30 Mott Avenue,Multifamily Housing,1962,75,78.6,674.2,137820.0,40.605551,-73.756282,0.0,57074.909268479976,81247.77595079999
24889841,Indus - 37-68 97th Street,37-68 97th Street,Multifamily Housing,1940,58,79,315.8,64200.0,40.750585,-73.869243,0.0,27053.448832799997,38313.774192
24889843,Indus - 168-42 88th Avenue,168-42 88th Avenue,Multifamily Housing,1958,57,102.2,316.6,50976.0,40.709772,-73.793262,0.0,39128.452109568,48069.360918144
24889844,Indus - 88-44 161st Street,88-44 161st Street,Multifamily Housing,1939,74,67.7,402,95915.0,40.707353,-73.800573,0.0,21709.88336062,38532.844526160006
24889845,Indus - 168-36 88th Avenue,168-36 88th Avenue,Multifamily Housing,1958,56,105.4,321.5,50976.0,40.709753,-73.79332,0.0,40441.656672,49382.565480576
24889846,Indus - 42-37 Hampton Street,42-37 Hampton Street,Multifamily Housing,1955,86,67.5,285.5,67898.0,40.744465,-73.877176,0.0,15616.322454808003,27525.256586256008
24889847,Indus - 88-35 Elmhurst Avenue,88-35 Elmhurst Avenue,Multifamily Housing,1938,50,84.1,505.1,99383.0,40.746373,-73.877461,0.0,46230.231014392,63661.460222700014
24889848,Indus - 42-25 Hampton Street,42-25 Hampton Street,Multifamily Housing,1961,76,76.9,347,73100.0,40.7446,-73.877479,0.0,27432.64460559999,40253.9808012
25160285,30-47 29th Street,30-47 29th Street,Multifamily Housing,1916,85,88,172.6,34500.0,40.766529,-73.923882,0.0,15313.770713999997,21364.880136
25312200,FOUND Study - 525 Lexington,525 Lexington Ave,Hotel,1923,98,44.6,1114.5,406261.0,40.755685,-73.972943,0.0,0.0,11246.329882763996
25724884,451 Clinton Ave,451 Clinton Ave,Multifamily Housing,1930,86,72.5,123.7,29542.0,40.684945,-73.967171,0.0,6655.395821463996,11836.899431455997
25775193,5-11 Windham Loop,5-11 Windham Loop,Multifamily Housing,1981,71,39.1,578.6,176455.0,40.577988,-74.162923,0.0,0.0,27751.6283896
25972206,133-51 39 Avenue,133-51 39 Avenue,Hotel,2000,97,39.9,83.4,31783.0,40.759123,-73.83414,0.0,0.0,0.0
26619609,Resolution - 330 West 42nd Street,330 West 42nd Street,Office,1931,100,6.2,292,552775.0,40.757661,-73.990832,0.0,0.0,0.0
26640207,KM - 413 East 137 Street,413 East 137 Street,Multifamily Housing,1974,83,38.8,77.9,31008.0,40.808199,-73.922798,0.0,0.0,0.0
26640210,KM - 475 East 138 St,475 East 138 St,Multifamily Housing,1975,82,61.5,205.8,53748.0,40.808192,-73.920699,0.0,6947.849165759999,16374.951461808005
26649084,LNY - 228 West 147th Street,228 West 147th Street,Multifamily Housing,1910,36,111.5,539.2,84600.0,40.823629,-73.939794,0.0,68627.89020960001,83466.26287920002
26649085,LNY - 465 West 152nd Street,465 West 152nd Street,Multifamily Housing,1926,11,146.4,250.7,30410.0,40.829134,-73.943146,12175.912570120005,39912.88816692,45246.63418208
26649086,LNY - 4925 Broadway,4925 Broadway,Multifamily Housing,1925,1,161.4,457.6,48217.0,40.867498,-73.921785,35412.251044924,79390.999889084,87847.995338376
26649087,LNY - 549 Isham Street,549 Isham Street,Multifamily Housing,1922,59,99.3,208.4,36210.0,40.867029,-73.919045,0.0,23374.46633328,29725.50030924
26649088,LNY - 573 Isham Street,573 Isham Street,Multifamily Housing,1921,46,106.4,166.5,26940.0,40.867993,-73.919662,0.0,20459.52771912,25184.654902560003
26680713,LNY - 998 Amsterdam Ave,998 Amsterdam Ave,Multifamily Housing,1912,100,12,15.9,16632.0,40.802562,-73.964176,0.0,0.0,0.0
27204924,37-19 32nd Street,37-19 32nd Street,Multifamily Housing,2020,100,13.5,110,97106.0,40.754218,-73.930555,0.0,0.0,0.0
27204932,GTS - 440 West 21 Street,440 West 21 Street,Multifamily Housing,1931,100,0.1,0.5,66942.0,40.745722,-74.003511,0.0,0.0,0.0
27204960,GTS - 175 9th Ave,175 9th Ave,Multifamily Housing,1931,1,188.3,739.9,66943.0,40.74486,-74.00253,77193.319925388,138252.062358028,149993.49476489602
27827756,2733 E 12 Street,2733 E 12 Street,Multifamily Housing,2021,100,5,21.7,51142.0,40.58431,-73.957438,0.0,0.0,0.0
27942417,2120 Atlantic Avenue,2120 Atlantic Avenue,Office,2005,56,65,133.8,28824.0,40.676661,-73.916929,0.0,15072.020138015996,23094.35086799999
28115040,326 East 201 Street,326 East 201 Street,Multifamily Housing,1930,98,51.1,109.3,28555.0,40.87033,-73.883108,0.0,3681.43475714,8689.824019320002
28242325,878 Brook Ave,878 Brook Ave,Office,1904,Not Available,4.2,30.7,86228.0,40.822902,-73.910445,0.0,0.0,0.0
28457841,35-06 Parsons Blvd,35-06 Parsons Blvd,Hospital (General Medical & Surgical),1933,Not Available,0,0,40572.0,40.765599,-73.823691,0.0,0.0,0.0
28507989,142-28 38 Avenue,142-28 38 Avenue,Multifamily Housing,2007,70,71.3,285,64286.0,40.761812,-73.826365,0.0,18721.923836751994,29997.333120888
28524155,336 East 31 Street,336 East 31 Street,Multifamily Housing,1931,100,29.9,64.4,27756.0,40.642369,-73.947701,0.0,0.0,0.0
28524291,3214 Beverly Road,3214 Beverly Road,Multifamily Housing,1928,97,38,75.4,25675.0,40.645259,-73.946812,0.0,0.0,1682.5589534000007
4372237,Lowell Hotel,28 East 63rd Street,Hotel,1925,23,115.4,622.2,69725.0,40.765976,-73.969336,0.0,94794.87113430002,117417.45891560004
4372242,Room Mate Hotel,125 West 45th Street,Hotel,1926,74,78.5,345.9,57520.0,40.757163,-73.983613,0.0,33341.77423648,52004.39523583999
4400086,Millennium Broadway,145 West 44th Street,Hotel,1990,25,150.8,4355.6,471985.0,40.756667,-73.984396,0.0,680222.13322018,833359.7752991602
4400090,Premier Hotel,133 West 44th Street,Hotel,1999,95,31.7,227.6,85000.0,40.75657,-73.984169,0.0,0.0,857.2113999999971
4902001,Wagner Hotel,2 West Street,Hotel,2001,80,83.7,2879.4,562340.0,40.705523,-74.01711,0.0,191356.14582064,373809.8713557599
4947027,Park Central Hotel,870 Seventh Ave,Hotel,1925,96,45.7,3693.4,1050872.0,40.764521,-73.980773,0.0,0.0,246313.45091724797
5839515,Muse Hotel,130 West 46th Street,Hotel,1923,48,102.7,793,113969.0,40.757814,-73.98328,0.0,94910.368947888,131888.12021137998
5851417,Omni Hotel,21 East 52nd Street,Hotel,1926,86,52.5,989.5,230654.0,40.759432,-73.975415,0.0,27155.88169650399,101992.60255857596
6288750,Courtyard Marriott 30th,135 West 30th Street,Hotel,2013,31,134.3,1036.6,121000.0,40.747752,-73.990728,0.0,152939.333272,192198.3239
6314934,Royalton Park Ave,50 East 29th Street,Hotel,2006,43,136.7,1836.2,213567.0,40.744359,-73.98463,0.0,271704.92119951197,340997.68856686796
6464299,NYCASA 46 Hotel,129 West 46th Street,Hotel,1900,51,103.1,206.9,27250.0,40.757811,-73.98323,0.0,27327.774878999997,36169.15913199999
6680696,Holiday Inn Express Union,625 Union Street,Hotel,2006,68,86.6,240.6,39780.0,40.677963,-73.984436,0.0,23428.669520879997,36335.468257919994
6706279,Thompson Central Park NY,118 West 57th Street,Hotel,1981,99,36,1533,536719.0,40.764664,-73.978033,0.0,0.0,31102.09746839199
6710693,Hotel ThirtyTwo - 32,32 East 32nd Street,Hotel,2008,49,109.1,239,33275.0,40.746335,-73.983579,0.0,29712.8935477,40509.1159704
6710694,Hotel ThirtyTwo - 35,35 East 32nd Street,Hotel,2008,83,68,133.9,28119.0,40.746327,-73.983514,0.0,6866.983618404004,15990.318804096
6727800,Ink 48 Hotel,653 11th Ave,Hotel,1930,38,106.1,1201.7,153363.0,40.764317,-73.995784,0.0,163788.20572716004,213547.51630304405
6812204,Moore Hotel,300 West 22nd Street,Hotel,1912,6,157.1,347.1,30948.0,40.744802,-73.999401,11160.384695568004,61085.109540816,71126.32641648
7467273,Hotel LeSoleil,38 West 36th Street,Hotel,2015,37,125.1,747.6,91099.0,40.750494,-73.985473,0.0,106344.54992574804,135902.02750608002
7534243,Washington Hotel,123 Washington Street,Hotel,2010,57,79.2,2339.5,396477.0,40.709139,-74.01402,0.0,217830.0953593081,346468.829468544
8470787,Coda Hotel,157-160 North 12th Street,Hotel,2010,1,326.8,629,25059.0,40.721128,-73.955587,102286.934208744,142711.636286328,150842.14079993998
14942534,Belnord Hotel,207 West 87th Street,Hotel,1962,40,217.9,365.9,27674.0,40.788501,-73.97484,24859.044887704,69502.215217528,78481.16816496
15531910,Manhattan At Time Square,790 7th Ave,Hotel,1962,30,138,4458.9,461591.0,40.762005,-73.982612,0.0,718632.922454616,868398.184793204
16703405,Butler Hotel,279 Butler Street,Hotel,2007,68,130.8,261.2,29077.0,40.681323,-73.984825,0.0,39994.745775772,49428.908341808
16843037,Hotel Eventi,851 6th Ave,Hotel,2009,58,73.7,3306.2,631862.0,40.747187,-73.989696,0.0,233993.32966486405,439003.77872428
16868484,Sohotel,341 Broome Street,Hotel,1805,10,180.8,431.3,36515.0,40.719627,-73.99469,19000.37985568,77905.68319432,89753.13809333999
22760261,Ritz Carlton Central Park,50 Central Park South,Hotel,1929,Not Available,95.8,2380.6,328679.0,40.765163,-73.975051,0.0,298810.95980658004,405452.32989435206
24692191,Astoria Delancy Inn,37-11 23rd Street,Hotel,2018,49,94.8,255.1,39578.0,40.757539,-73.936461,0.0,27523.133920128003,40364.392854631995
25426825,Knickerbocker Hotel,1466 Broadway,Hotel,1894,88,65.2,1335,301118.0,40.755569,-73.986465,0.0,47032.547863440035,144731.62835866402
6188750,"Prosperity Enterprises Co., Inc",185 Canal Street,Office,1929,22,82.4,212.3,33000.0,40.716863,-73.997882,0.0,33098.501964,42283.102092
2782781,Malcolm X II Phase A Associates - 106/114,106-114 West 143rd Street,Multifamily Housing,1910,79,67.4,421.9,103248.0,40.819335,-73.937659,0.0,20466.126652031988,38575.255510079995
2946930,Southern Boulevard IV Associates-777,777 Fox Street,Multifamily Housing,1920,52,92.3,334.3,61200.0,40.816158,-73.897723,0.0,34702.1444448,45436.286376
2946946,Standby One Associates - 1421/1425,1421-1425 Grand Concourse,Multifamily Housing,1916,63,91.4,328.5,60000.0,40.839238,-73.913477,0.0,34224.02879999999,44747.69736
6040995,Lower East Side II Associates-195,195 Avenue B (aka 601 East 12th Street),Multifamily Housing,1910,Not Available,85.4,133.7,27000.0,40.7282,-73.978919,0.0,11615.314031999997,16350.964883999995
6041009,Lower East Side II Associates-621,621 East 9th Street,Multifamily Housing,1900,69,86.3,219.8,43871.0,40.725903,-73.979414,0.0,19558.516750284,27253.247806879997
6041140,Lower East Side I Associates-355,355 East 10th Street,Multifamily Housing,1920,50,100.7,226.9,38520.0,40.726619,-73.979291,0.0,26260.63543152,33016.83064704
6041144,Lower East Side I Associates-384,384 East 10th Street,Multifamily Housing,1900,65,88.2,256.3,49799.0,40.726152,-73.978216,0.0,24023.704906599996,32758.174416924
6041148,Lower East Side I Associates-610,610 East 11th Street,Multifamily Housing,1900,30,121.9,216.1,30750.0,40.727231,-73.97893,2288.0477219999984,30335.137482,35728.517619
6041167,Southern Boulevard IV Associates-647,647 Fox Street,Multifamily Housing,1911,28,106,201.6,32420.0,40.813987,-73.90083,0.0,24951.32004864,30637.608960560003
6041173,Standby One Associates-1403,1403 Grand Concourse,Multifamily Housing,1916,100,18.8,47.1,31950.0,40.838963,-73.913637,0.0,0.0,0.0
6041177,Standby One Associates-1411,1411 Grand Concourse,Multifamily Housing,1916,1,283.4,516.3,33060.0,40.839087,-73.913564,78562.8609648,108716.9028336,114515.44421016
6041182,Standby One Associates-1417,1417 Grand Concourse,Multifamily Housing,1916,100,18.8,48.5,33492.0,40.839177,-73.913513,0.0,0.0,0.0
6825850,Daly IV - 934,934 East 181st Street,Multifamily Housing,1915,69,93.3,189,33996.0,40.845096,-73.880543,0.0,20161.007693663996,26123.718299759996
6826901,Daly IV - 924,924 East 181st Street,Multifamily Housing,1915,13,135.4,242.3,30617.0,40.845228,-73.880785,9550.246669823997,37476.027065984,42846.079737675995
6826911,Daly IV - 2103,2103 Vyse Avenue,Multifamily Housing,1915,7,138.7,452.9,54127.0,40.844069,-73.880332,23461.453372888,72830.716053848,82324.2928563
6826919,Daly IV - 966,966 East 181st Street,Multifamily Housing,1915,42,102,266.1,45000.0,40.844551,-73.879539,0.0,30954.317579999995,38847.069
6826934,Daly IV - 2134,2134 Vyse Avenue,Multifamily Housing,1915,49,109.2,276.1,43700.0,40.844798,-73.879644,0.0,34800.293280800004,42465.031882
6827113,Daly IV - 2131,2131 Vyse Avenue,Multifamily Housing,1915,65,105,161.7,26700.0,40.844782,-73.879683,0.0,19388.384424000003,24071.41693320001
6681372,Split Rail Holdings,176 Grand Street,Office,1901,98,31,80.5,39558.0,40.71952,-73.99785,0.0,0.0,4056.6490069679985
2610348,2101 Albermarle Inc,2111 ALBEMARLE RD,Multifamily Housing,1939,80,62.7,480.5,129817.0,40.647419,-73.958977,0.0,12341.187076143997,35110.371767036006
2661065,Roland Estates,209 AVENUE P,Multifamily Housing,1931,69,82.9,365.7,77970.0,40.60802,-73.980293,0.0,28076.33425499999,41751.84154872
2771693,Elul Equities LLC,49 CLARKSON AVENUE,Multifamily Housing,1926,93,58.8,173.1,50200.0,40.654947,-73.958071,0.0,1366.4417911999983,10171.2444864
2771694,5609 Realty Corp,5609 15th Ave,Multifamily Housing,1931,86,69.9,274.6,67503.0,40.628325,-73.991905,0.0,13049.38537690799,24889.03869033599
2771695,740  Associates L.P.,740 EMPIRE BLVD,Multifamily Housing,1920,56,77.5,447.3,96208.0,40.663785,-73.937866,0.0,33587.503526528,50461.855273536006
2771697,89-04 148th St. LLC,8904 148TH STREET,Multifamily Housing,1929,69,80.9,322.8,68000.0,40.703983,-73.807519,0.0,25521.235855999992,37448.06022399999
2771702,Twin Properties LLC 2,1045 St Johns Pl,Multifamily Housing,1910,86,64.2,549.6,149184.0,40.671272,-73.943479,0.0,13489.73465011199,39655.784157696
2771706,275-277 Realty LLC,277 ROCKAWAY PKWY,Multifamily Housing,1952,87,66.6,307.4,79318.0,40.660326,-73.919227,0.0,11242.924516375995,25154.863563744
